drug_id
CHEMBL844
CHEMBL471
CHEMBL3039598
CHEMBL953
CHEMBL129
CHEMBL1346
CHEMBL656
CHEMBL163
CHEMBL1401
CHEMBL262777
CHEMBL52440
CHEMBL1519
CHEMBL1630575
CHEMBL705
CHEMBL414804
CHEMBL553
CHEMBL88
CHEMBL122
CHEMBL927
CHEMBL8
CHEMBL1200457
CHEMBL1655
CHEMBL499458
CHEMBL838
CHEMBL185
CHEMBL1766
CHEMBL1238
CHEMBL603
CHEMBL741
CHEMBL1663
CHEMBL222813
CHEMBL957
CHEMBL376140
CHEMBL34259
CHEMBL108
CHEMBL1201248
CHEMBL27
CHEMBL87493
CHEMBL134
CHEMBL1349
CHEMBL865
CHEMBL638
CHEMBL1149
CHEMBL578
CHEMBL3183075
CHEMBL139
CHEMBL1473
CHEMBL989
CHEMBL1201360
CHEMBL1200593
CHEMBL126
CHEMBL1200633
CHEMBL717
CHEMBL560739
CHEMBL444633
CHEMBL941
CHEMBL1451
CHEMBL1200436
CHEMBL1484
CHEMBL386630
CHEMBL223228
CHEMBL573
CHEMBL870
CHEMBL1750
CHEMBL1200453
CHEMBL778
CHEMBL635
CHEMBL1295
CHEMBL477
CHEMBL1064
CHEMBL225072
CHEMBL991
CHEMBL2021423
CHEMBL1051
CHEMBL621
CHEMBL1201798
CHEMBL1079604
CHEMBL6966
CHEMBL1201309
CHEMBL679
CHEMBL128
CHEMBL1541
CHEMBL1471
CHEMBL659
CHEMBL83
CHEMBL191
CHEMBL267345
CHEMBL655
CHEMBL1747
CHEMBL428
CHEMBL4073796
CHEMBL1456
CHEMBL597
CHEMBL178
CHEMBL35
CHEMBL1079
CHEMBL1095097
CHEMBL116
CHEMBL1201472
CHEMBL19019
CHEMBL593
CHEMBL836
CHEMBL658
CHEMBL141
CHEMBL997
CHEMBL53
CHEMBL490
CHEMBL746
CHEMBL1162
CHEMBL922
CHEMBL1237
CHEMBL1282
CHEMBL730
CHEMBL783
CHEMBL85
CHEMBL626
CHEMBL1201320
CHEMBL744
CHEMBL389621
CHEMBL1200571
CHEMBL93
CHEMBL1373
CHEMBL864
CHEMBL1194
CHEMBL1106
CHEMBL38
CHEMBL2368925
CHEMBL1771
CHEMBL1440
CHEMBL127
CHEMBL1200731
CHEMBL481
CHEMBL1201404
CHEMBL777
CHEMBL1189432
CHEMBL495
CHEMBL1200468
CHEMBL916
CHEMBL1068
CHEMBL135
CHEMBL184
CHEMBL154
CHEMBL1200431
CHEMBL1581
CHEMBL1014
CHEMBL1657
CHEMBL1643
CHEMBL596
CHEMBL599
CHEMBL526
CHEMBL779
CHEMBL470670
CHEMBL12
CHEMBL1276308
CHEMBL841
CHEMBL502
CHEMBL602
CHEMBL1590
CHEMBL810
CHEMBL601
CHEMBL822
CHEMBL131
CHEMBL1520
CHEMBL1790041
CHEMBL269732
CHEMBL266195
CHEMBL218490
CHEMBL1755
CHEMBL1200865
CHEMBL980
CHEMBL813
CHEMBL413
CHEMBL790
CHEMBL885
CHEMBL1592
CHEMBL6622
CHEMBL923
CHEMBL1201198
CHEMBL427
CHEMBL1290003
CHEMBL1201544
CHEMBL545
CHEMBL1005
CHEMBL1460
CHEMBL46
CHEMBL1200963
CHEMBL1027
CHEMBL1294
CHEMBL1200622
CHEMBL1272
CHEMBL660
CHEMBL137
CHEMBL548
CHEMBL1505
CHEMBL534
CHEMBL560511
CHEMBL669
CHEMBL902
CHEMBL1489
CHEMBL606
CHEMBL222559
CHEMBL762
CHEMBL1263
CHEMBL25
CHEMBL1358
CHEMBL1094
CHEMBL914
CHEMBL1278
CHEMBL905
CHEMBL1457
CHEMBL1200934
CHEMBL1077
CHEMBL647
CHEMBL1017
CHEMBL1172
CHEMBL1110
CHEMBL639
CHEMBL1138
CHEMBL932
CHEMBL1136
CHEMBL691
CHEMBL1218
CHEMBL547
CHEMBL1256786
CHEMBL1201335
CHEMBL803
CHEMBL636
CHEMBL1200374
CHEMBL1071
CHEMBL1096562
CHEMBL940
CHEMBL53463
CHEMBL1279
CHEMBL435
CHEMBL714
CHEMBL1201193
CHEMBL182
CHEMBL1444
CHEMBL820
CHEMBL1201284
CHEMBL1159650
CHEMBL1201346
CHEMBL472
CHEMBL1434
CHEMBL862
CHEMBL866
CHEMBL1096
CHEMBL157101
CHEMBL1513
CHEMBL84
CHEMBL897
CHEMBL640
CHEMBL1382
CHEMBL972
CHEMBL672
CHEMBL468
CHEMBL852
CHEMBL807
CHEMBL31
CHEMBL1201134
CHEMBL1501
CHEMBL1380
CHEMBL521
CHEMBL1201341
CHEMBL1082
CHEMBL1231
CHEMBL1743
CHEMBL1073
CHEMBL1163
CHEMBL1568
CHEMBL657
CHEMBL1487
CHEMBL76370
CHEMBL175247
CHEMBL594
CHEMBL990
CHEMBL2220442
CHEMBL1496
CHEMBL1773
CHEMBL1201251
CHEMBL809
CHEMBL1419
CHEMBL1909300
CHEMBL91
CHEMBL1436
CHEMBL505
CHEMBL193
CHEMBL1450
CHEMBL633
CHEMBL181
CHEMBL427216
CHEMBL1200969
CHEMBL808
CHEMBL1219
CHEMBL595
CHEMBL1350
CHEMBL723
CHEMBL33
CHEMBL457547
CHEMBL1628227
CHEMBL1006
CHEMBL1201196
CHEMBL430
CHEMBL894
CHEMBL119
CHEMBL1179047
CHEMBL611
CHEMBL1200668
CHEMBL4
CHEMBL22587
CHEMBL1200978
CHEMBL1508
CHEMBL1024
CHEMBL631
CHEMBL80
CHEMBL531
CHEMBL1413
CHEMBL1200733
CHEMBL1753
CHEMBL963
CHEMBL220491
CHEMBL1560
CHEMBL493
CHEMBL1286
CHEMBL850
CHEMBL1741
CHEMBL1308
CHEMBL710
CHEMBL1399
CHEMBL1201288
CHEMBL1617
CHEMBL1370
CHEMBL716
CHEMBL1201685
CHEMBL428647
CHEMBL114
CHEMBL86
CHEMBL384467
CHEMBL1009
CHEMBL1200694
CHEMBL1112
CHEMBL1139
CHEMBL92
CHEMBL1200507
CHEMBL1421
CHEMBL1201222
CHEMBL1658
CHEMBL1201828
CHEMBL554
CHEMBL1201109
CHEMBL1422
CHEMBL1201129
CHEMBL1397
CHEMBL1323
CHEMBL374731
CHEMBL1621
CHEMBL535
CHEMBL1201825
CHEMBL1201824
CHEMBL1396
CHEMBL1363
CHEMBL276832
CHEMBL414357
CHEMBL1201716
CHEMBL2103758
CHEMBL1201112
CHEMBL1201823
CHEMBL1201496
CHEMBL2104391
CHEMBL1201613
CHEMBL1664
CHEMBL1201336
CHEMBL528
CHEMBL515606
CHEMBL1233793
CHEMBL887
CHEMBL1200572
CHEMBL1353
CHEMBL107
CHEMBL1509
CHEMBL1900528
CHEMBL2040682
CHEMBL186
CHEMBL1605
CHEMBL1342
CHEMBL612
CHEMBL1201650
CHEMBL1200472
CHEMBL1908360
CHEMBL1734
CHEMBL766
CHEMBL148
CHEMBL729
CHEMBL404
CHEMBL550348
CHEMBL1201314
CHEMBL193240
CHEMBL90593
CHEMBL448805
CHEMBL1200666
CHEMBL582
CHEMBL98
CHEMBL667
CHEMBL1372
CHEMBL406393
CHEMBL333826
CHEMBL1261
CHEMBL1200559
CHEMBL671
CHEMBL1201352
CHEMBL1201187
CHEMBL1201752
CHEMBL1164729
CHEMBL184412
CHEMBL434394
CHEMBL46286
CHEMBL255863
CHEMBL360328
CHEMBL1201758
CHEMBL259209
CHEMBL1963685
CHEMBL1201668
CHEMBL231068
CHEMBL1688530
CHEMBL1237132
CHEMBL441738
CHEMBL2105395
CHEMBL2108184
CHEMBL14376
CHEMBL1256391
CHEMBL1863513
CHEMBL408513
CHEMBL110458
CHEMBL4760607
CHEMBL1095777
CHEMBL4084894
CHEMBL1568698
CHEMBL450449
CHEMBL3707395
CHEMBL484785
CHEMBL2146883
CHEMBL1201507
CHEMBL1303
CHEMBL24828
CHEMBL2111101
CHEMBL1201863
CHEMBL2105648
CHEMBL231813
CHEMBL2219536
CHEMBL607400
CHEMBL1743062
CHEMBL514800
CHEMBL254328
CHEMBL566315
CHEMBL2108278
CHEMBL2028019
CHEMBL197084
CHEMBL3306803
CHEMBL3989949
CHEMBL571546
CHEMBL600
CHEMBL343448
CHEMBL1789844
CHEMBL2028850
CHEMBL9194
CHEMBL1201754
CHEMBL376359
CHEMBL1201776
CHEMBL5412674
CHEMBL24778
CHEMBL1201772
CHEMBL461101
CHEMBL491571
CHEMBL344159
CHEMBL317052
CHEMBL3187365
CHEMBL58323
CHEMBL3301669
CHEMBL198362
CHEMBL982
CHEMBL1963681
CHEMBL830
CHEMBL1201784
CHEMBL282724
CHEMBL1237022
CHEMBL270190
CHEMBL1201191
CHEMBL4594214
CHEMBL525610
CHEMBL1201182
CHEMBL243712
CHEMBL501849
CHEMBL429910
CHEMBL1743010
CHEMBL385517
CHEMBL2007641
CHEMBL1201830
CHEMBL4297509
CHEMBL46740
CHEMBL507870
CHEMBL1111
CHEMBL1200810
CHEMBL1201192
CHEMBL308954
CHEMBL334966
CHEMBL298734
CHEMBL477772
CHEMBL501122
CHEMBL608533
CHEMBL483254
CHEMBL231779
CHEMBL139367
CHEMBL288441
CHEMBL1289926
CHEMBL1183349
CHEMBL284348
CHEMBL1237023
CHEMBL1201836
CHEMBL396778
CHEMBL4524066
CHEMBL3349607
CHEMBL439849
CHEMBL1237024
CHEMBL539697
CHEMBL415606
CHEMBL1118
CHEMBL827
CHEMBL1201764
CHEMBL2218860
CHEMBL1908362
CHEMBL4791392
CHEMBL1201766
CHEMBL1199324
CHEMBL1201865
CHEMBL1200539
CHEMBL1201487
CHEMBL1201747
CHEMBL487253
CHEMBL720
CHEMBL1201760
CHEMBL1201748
CHEMBL294199
CHEMBL1201749
CHEMBL1251
CHEMBL1200845
CHEMBL1201255
CHEMBL1200848
CHEMBL1201185
CHEMBL2096647
CHEMBL1186579
CHEMBL1021
CHEMBL18442
CHEMBL1231723
CHEMBL1201724
CHEMBL1201746
CHEMBL254316
CHEMBL1201334
CHEMBL1201407
CHEMBL3085436
CHEMBL1237021
CHEMBL398435
CHEMBL1963683
CHEMBL2010601
CHEMBL2028661
CHEMBL2040681
CHEMBL3989517
CHEMBL70927
CHEMBL354541
CHEMBL473417
CHEMBL1201753
CHEMBL175691
CHEMBL601719
CHEMBL2103846
CHEMBL314854
CHEMBL1237026
CHEMBL1683590
CHEMBL1628502
CHEMBL218394
CHEMBL1255800
CHEMBL2105717
CHEMBL1964120
CHEMBL1789941
CHEMBL1789843
CHEMBL973
CHEMBL1229517
CHEMBL237500
CHEMBL1214124
CHEMBL1201768
CHEMBL1742982
CHEMBL2095209
CHEMBL451887
CHEMBL3301675
CHEMBL2095212
CHEMBL2107866
CHEMBL221959
CHEMBL1946170
CHEMBL1194325
CHEMBL1082407
CHEMBL2104987
CHEMBL1171837
CHEMBL376488
CHEMBL1201831
CHEMBL1676
CHEMBL2048484
CHEMBL2107333
CHEMBL2105745
CHEMBL43452
CHEMBL2103875
CHEMBL2028663
CHEMBL2107816
CHEMBL1173655
CHEMBL2108597
CHEMBL99946
CHEMBL1229211
CHEMBL2107834
CHEMBL2103873
CHEMBL2105689
CHEMBL1259059
CHEMBL1328913
CHEMBL32479
CHEMBL942
CHEMBL1639
CHEMBL2374220
CHEMBL1743068
CHEMBL493982
CHEMBL125
CHEMBL1743087
CHEMBL1083659
CHEMBL2108738
CHEMBL1743070
CHEMBL3137343
CHEMBL2107830
CHEMBL2110588
CHEMBL2103877
CHEMBL443052
CHEMBL2105669
CHEMBL2107857
CHEMBL1908370
CHEMBL206253
CHEMBL2219418
CHEMBL2103872
CHEMBL1742992
CHEMBL1873475
CHEMBL2216870
CHEMBL1689063
CHEMBL2403108
CHEMBL2095208
CHEMBL2104993
CHEMBL2103822
CHEMBL1200682
CHEMBL189963
CHEMBL521686
CHEMBL1269025
CHEMBL1187833
CHEMBL3137342
CHEMBL1289601
CHEMBL502835
CHEMBL605846
CHEMBL1198857
CHEMBL471737
CHEMBL698
CHEMBL1200370
CHEMBL204656
CHEMBL2023898
CHEMBL1200718
CHEMBL2108311
CHEMBL1161681
CHEMBL87992
CHEMBL1201864
CHEMBL1201509
CHEMBL2105760
CHEMBL1121
CHEMBL2105737
CHEMBL2107381
CHEMBL1098659
CHEMBL1200823
CHEMBL566752
CHEMBL1774461
CHEMBL2042122
CHEMBL1200574
CHEMBL1089641
CHEMBL3137312
CHEMBL306700
CHEMBL2107875
CHEMBL2108336
CHEMBL1741134
CHEMBL2159122
CHEMBL2103870
CHEMBL1201478
CHEMBL3707331
CHEMBL3137301
CHEMBL3127326
CHEMBL3391662
CHEMBL2107825
CHEMBL1201649
CHEMBL1201467
CHEMBL1201128
CHEMBL403
CHEMBL1528
CHEMBL3353410
CHEMBL1201197
CHEMBL235668
CHEMBL1201304
CHEMBL1354
CHEMBL2219642
CHEMBL1368
CHEMBL692
CHEMBL233406
CHEMBL1208642
CHEMBL1200838
CHEMBL544
CHEMBL537
CHEMBL1200607
CHEMBL108545
CHEMBL3040581
CHEMBL2107869
CHEMBL2141296
CHEMBL71595
CHEMBL1796998
CHEMBL2105248
CHEMBL1615784
CHEMBL1231574
CHEMBL316257
CHEMBL238804
CHEMBL1738797
CHEMBL2105720
CHEMBL3039514
CHEMBL2063090
CHEMBL3137309
CHEMBL1908841
CHEMBL2109076
CHEMBL2048028
CHEMBL3545062
CHEMBL1089318
CHEMBL462605
CHEMBL2103837
CHEMBL3989868
CHEMBL2070241
CHEMBL2364612
CHEMBL4297585
CHEMBL455186
CHEMBL4303214
CHEMBL3544988
CHEMBL1614701
CHEMBL2105755
CHEMBL2035187
CHEMBL3301624
CHEMBL3707348
CHEMBL3544914
CHEMBL3301612
CHEMBL3545110
CHEMBL3039520
CHEMBL2079130
CHEMBL2403238
CHEMBL437765
CHEMBL431770
CHEMBL3137320
CHEMBL3304485
CHEMBL1078178
CHEMBL3188267
CHEMBL1094636
CHEMBL3301594
CHEMBL3989866
CHEMBL1289494
CHEMBL2105759
CHEMBL395091
CHEMBL1770248
CHEMBL180022
CHEMBL3099695
CHEMBL408403
CHEMBL1800159
CHEMBL3833319
CHEMBL207538
CHEMBL1852688
CHEMBL3183409
CHEMBL2364639
CHEMBL2205807
CHEMBL3545313
CHEMBL3989915
CHEMBL3545185
CHEMBL2105637
CHEMBL3545367
CHEMBL3039502
CHEMBL2110732
CHEMBL3187723
CHEMBL2043437
CHEMBL1208155
CHEMBL3833370
CHEMBL1983268
CHEMBL2103883
CHEMBL3301610
CHEMBL1770916
CHEMBL2103830
CHEMBL2396661
CHEMBL1096146
CHEMBL1257073
CHEMBL4474855
CHEMBL2364632
CHEMBL1241951
CHEMBL2105695
CHEMBL3317857
CHEMBL3286830
CHEMBL3317856
CHEMBL3301622
CHEMBL3545376
CHEMBL203321
CHEMBL284092
CHEMBL1742466
CHEMBL2325741
CHEMBL1230314
CHEMBL1808388
CHEMBL290916
CHEMBL3646221
CHEMBL3545311
CHEMBL3137331
CHEMBL2364608
CHEMBL1951095
CHEMBL1173055
CHEMBL512351
CHEMBL2336071
CHEMBL3112741
CHEMBL230158
CHEMBL4297526
CHEMBL1689772
CHEMBL2178422
CHEMBL4297513
CHEMBL2105420
CHEMBL3218576
CHEMBL3590187
CHEMBL1287853
CHEMBL4303525
CHEMBL426084
CHEMBL4208229
CHEMBL3707247
CHEMBL1650559
CHEMBL1213492
CHEMBL4297516
CHEMBL3039507
CHEMBL3707313
CHEMBL3291398
CHEMBL3545184
CHEMBL576982
CHEMBL3414621
CHEMBL3261331
CHEMBL3990047
CHEMBL4297185
CHEMBL3813873
CHEMBL3311228
CHEMBL278623
CHEMBL2107831
CHEMBL1002
CHEMBL254468
CHEMBL2103867
CHEMBL20835
CHEMBL981
CHEMBL3989908
CHEMBL3545123
CHEMBL3545363
CHEMBL3616752
CHEMBL4594250
CHEMBL1200335
CHEMBL2107067
CHEMBL1200430
CHEMBL1511
CHEMBL3833317
CHEMBL4297503
CHEMBL3989917
CHEMBL113644
CHEMBL256087
CHEMBL2219425
CHEMBL589586
CHEMBL330546
CHEMBL591665
CHEMBL1200640
CHEMBL2021424
CHEMBL1060
CHEMBL1161
CHEMBL3301597
CHEMBL1683
CHEMBL441920
CHEMBL3989958
CHEMBL1201231
CHEMBL3889654
CHEMBL4297620
CHEMBL4065616
CHEMBL3358920
CHEMBL3989944
CHEMBL4297334
CHEMBL4216467
CHEMBL4297310
CHEMBL4113131
CHEMBL3989974
CHEMBL2443262
CHEMBL2107826
CHEMBL3545253
CHEMBL4297517
CHEMBL4085457
CHEMBL3655081
CHEMBL4101807
CHEMBL3948730
CHEMBL3989871
CHEMBL4297590
CHEMBL3936761
CHEMBL2165326
CHEMBL4297666
CHEMBL3622821
CHEMBL4297522
CHEMBL2348780
CHEMBL3402762
CHEMBL4297603
CHEMBL3701238
CHEMBL4204794
CHEMBL3264002
CHEMBL3348923
CHEMBL4650215
CHEMBL4297528
CHEMBL2364638
CHEMBL4250860
CHEMBL4297412
CHEMBL3894860
CHEMBL4298128
CHEMBL4066936
CHEMBL3137321
CHEMBL4105630
CHEMBL1152
CHEMBL3900409
CHEMBL3608680
CHEMBL2397415
CHEMBL3237547
CHEMBL3991065
CHEMBL4297507
CHEMBL4594287
CHEMBL2181927
CHEMBL4802240
CHEMBL4594448
CHEMBL4558324
CHEMBL3643413
CHEMBL363392
CHEMBL4299940
CHEMBL4297588
CHEMBL4297610
CHEMBL5267842
CHEMBL3989945
CHEMBL4650319
CHEMBL4303060
CHEMBL2338675
CHEMBL4594379
CHEMBL2005186
CHEMBL4298137
CHEMBL4298138
CHEMBL4483575
CHEMBL56021
CHEMBL4279047
CHEMBL4650485
CHEMBL5095202
CHEMBL3702854
CHEMBL3707310
CHEMBL3940890
CHEMBL5095248
CHEMBL5314934
CHEMBL291657
CHEMBL4650989
CHEMBL4458276
CHEMBL5314498
CHEMBL2107799
CHEMBL2441929
CHEMBL3707224
CHEMBL5095056
CHEMBL863
CHEMBL703
CHEMBL1148
CHEMBL104
CHEMBL1201117
CHEMBL1115
CHEMBL1057
CHEMBL1201244
CHEMBL406
CHEMBL1200604
CHEMBL1072
CHEMBL1200
CHEMBL370805
CHEMBL750
CHEMBL1351
CHEMBL467
CHEMBL89598
CHEMBL550
CHEMBL494
CHEMBL40
CHEMBL1201610
CHEMBL211456
CHEMBL278020
CHEMBL2135460
CHEMBL2108396
CHEMBL518924
CHEMBL295698
CHEMBL259571
CHEMBL515408
CHEMBL298470
CHEMBL2103742
CHEMBL604
CHEMBL1469
CHEMBL1314
CHEMBL609
CHEMBL507361
CHEMBL272427
CHEMBL190461
CHEMBL361497
CHEMBL1200925
CHEMBL1200459
CHEMBL2106119
CHEMBL2009089
CHEMBL1091250
CHEMBL354077
CHEMBL48449
CHEMBL539423
CHEMBL498847
CHEMBL1661
CHEMBL1201101
CHEMBL3707377
CHEMBL21536
CHEMBL4585668
CHEMBL4594350
CHEMBL4535757
CHEMBL4594438
CHEMBL4559134
CHEMBL4582651
CHEMBL5189739
CHEMBL1255653
CHEMBL4435170
CHEMBL4802135
CHEMBL4594411
CHEMBL4650827
CHEMBL4594381
CHEMBL5314487
CHEMBL5095183
CHEMBL3578202
