chembl_id,disease_id,label
CHEMBL1201666,EFO_0007789,0
CHEMBL1201666,EFO_1001151,0
CHEMBL1201666,MONDO_0010851,0
CHEMBL1201577,EFO_1001100,1
CHEMBL1201577,EFO_0004198,1
CHEMBL1201577,EFO_0000503,1
CHEMBL1201577,EFO_0005950,1
CHEMBL1201577,EFO_0000616,1
CHEMBL1201577,EFO_0000673,1
CHEMBL1201577,EFO_0000231,1
CHEMBL1201577,MONDO_0004992,1
CHEMBL1201577,EFO_0000313,1
CHEMBL1201577,EFO_0000571,1
CHEMBL1201577,EFO_0003060,1
CHEMBL1201577,EFO_0000708,1
CHEMBL1201577,EFO_0000182,1
CHEMBL1201577,EFO_0006352,1
CHEMBL1201577,EFO_0001378,1
CHEMBL1201577,MONDO_0002087,1
CHEMBL1201577,EFO_0000181,1
CHEMBL1201577,EFO_0000691,1
CHEMBL1201577,EFO_0004284,1
CHEMBL1201577,EFO_0006859,1
CHEMBL1201577,MONDO_0014936,0
CHEMBL1201577,MONDO_0008127,0
CHEMBL1201577,EFO_0009094,0
CHEMBL1201577,MONDO_0032766,0
CHEMBL1201577,EFO_0021822,0
CHEMBL1201577,MONDO_0000062,0
CHEMBL1201577,EFO_1001252,0
CHEMBL1201577,MONDO_0060457,0
CHEMBL1201577,MONDO_0012845,0
CHEMBL1201577,MONDO_0007156,0
CHEMBL1201577,MONDO_0800412,0
CHEMBL1201577,MONDO_0007125,0
CHEMBL1201577,EFO_0007191,0
CHEMBL1201577,EFO_0001067,0
CHEMBL1201577,EFO_0000537,0
CHEMBL1201577,MONDO_0020099,0
CHEMBL1201577,MONDO_0010896,0
CHEMBL1201577,EFO_0005562,0
CHEMBL1201577,MONDO_0020010,0
CHEMBL1201577,MONDO_0020663,0
CHEMBL1201577,MONDO_0013678,0
CHEMBL1201577,MONDO_0030849,0
CHEMBL1201577,MONDO_0013787,0
CHEMBL1201577,MONDO_0024659,0
CHEMBL1201577,MONDO_0007376,0
CHEMBL1201577,EFO_1000435,0
CHEMBL1201577,MONDO_0032655,0
CHEMBL1201577,EFO_0005626,0
CHEMBL1201577,Orphanet_183524,0
CHEMBL1201577,EFO_0009484,0
CHEMBL1201577,MONDO_0024294,0
CHEMBL1201577,EFO_1000492,0
CHEMBL1201577,MONDO_0020655,0
CHEMBL1201577,MONDO_0010446,0
CHEMBL1201577,MONDO_0016460,0
CHEMBL1201577,MONDO_0010127,0
CHEMBL1201577,Orphanet_254704,0
CHEMBL1201577,EFO_1000934,0
CHEMBL1201577,EFO_1000283,0
CHEMBL1201577,MONDO_0007584,0
CHEMBL1201577,MONDO_0017400,0
CHEMBL1201577,MONDO_0012589,0
CHEMBL1201577,MONDO_0010006,0
CHEMBL1201577,MONDO_1060149,0
CHEMBL1201577,MONDO_0014491,0
CHEMBL1201577,MONDO_0010040,0
CHEMBL1201577,MONDO_0031400,0
CHEMBL1201577,EFO_0003900,0
CHEMBL1201577,MONDO_0009062,0
CHEMBL1201577,MONDO_0100239,0
CHEMBL1201577,EFO_1001442,0
CHEMBL1201577,MONDO_0100033,0
CHEMBL1201577,MONDO_0007811,0
CHEMBL1201577,MONDO_0009869,0
CHEMBL1201577,MONDO_0032780,0
CHEMBL1201577,MONDO_0100387,0
CHEMBL1201577,MONDO_0002847,0
CHEMBL1201577,MONDO_0032908,0
CHEMBL1201577,MONDO_0017981,0
CHEMBL1201577,MONDO_0030986,0
CHEMBL1201431,EFO_0000694,1
CHEMBL1201431,EFO_0006859,1
CHEMBL1201431,EFO_0000699,1
CHEMBL1201431,MONDO_0032645,0
CHEMBL1201431,MONDO_0100571,0
CHEMBL1201431,EFO_1000392,0
CHEMBL1201431,MONDO_0009674,0
CHEMBL1201431,MONDO_0012374,0
CHEMBL1201431,MONDO_0859184,0
CHEMBL1201431,MONDO_0859177,0
CHEMBL1201431,EFO_0001071,0
CHEMBL1201431,MONDO_0012110,0
CHEMBL1201572,EFO_0003884,1
CHEMBL1201572,EFO_0000341,1
CHEMBL1201572,EFO_0000676,1
CHEMBL1201572,EFO_0000095,1
CHEMBL1201572,EFO_0003778,1
CHEMBL1201572,EFO_0002609,1
CHEMBL1201572,EFO_0003898,1
CHEMBL1201572,EFO_0000699,1
CHEMBL1201572,EFO_1001494,1
CHEMBL1201572,EFO_0000764,1
CHEMBL1201572,EFO_0000685,1
CHEMBL1201572,EFO_0000616,1
CHEMBL1201572,MONDO_0008510,0
CHEMBL1201572,MONDO_0007420,0
CHEMBL1201572,MONDO_0007998,0
CHEMBL1201572,MONDO_0032935,0
CHEMBL1201572,EFO_1000203,0
CHEMBL1201572,EFO_0003855,0
CHEMBL1201572,EFO_1001442,0
CHEMBL1201572,MONDO_0012909,0
CHEMBL1201572,EFO_0005751,0
CHEMBL1201572,MONDO_0859200,0
CHEMBL1201572,EFO_0002893,0
CHEMBL1201572,MONDO_0014723,0
CHEMBL1201572,MONDO_0007883,0
CHEMBL1201572,MONDO_0007606,0
CHEMBL1201572,MONDO_0001355,0
CHEMBL1201572,Orphanet_165661,0
CHEMBL1201572,MONDO_0859186,0
CHEMBL1201572,EFO_1000278,0
CHEMBL1201572,MONDO_0017588,0
CHEMBL1201572,MONDO_0011518,0
CHEMBL1201572,EFO_0009650,0
CHEMBL1201572,MONDO_0017869,0
CHEMBL1201572,MONDO_0012589,0
CHEMBL1201572,MONDO_0003661,0
CHEMBL1201572,EFO_0003105,0
CHEMBL1201572,MONDO_0008205,0
CHEMBL1201572,MONDO_0002661,0
CHEMBL1201572,HP_0031760,0
CHEMBL1201572,MONDO_0020947,0
CHEMBL1201572,MONDO_0002428,0
CHEMBL1201572,EFO_0003872,0
CHEMBL1201572,Orphanet_400008,0
CHEMBL1201572,MONDO_0008359,0
CHEMBL1201572,MONDO_0004660,0
CHEMBL1201572,EFO_0022911,0
CHEMBL1201572,MONDO_0957810,0
CHEMBL2103749,EFO_0000220,0
CHEMBL2103749,EFO_1000352,0
CHEMBL2103749,MONDO_0000200,0
CHEMBL1201199,EFO_0000183,1
CHEMBL1201199,EFO_0000673,1
CHEMBL1201199,EFO_0001378,1
CHEMBL1201199,EFO_0000756,1
CHEMBL1201199,EFO_0000537,1
CHEMBL1201199,MONDO_0004992,1
CHEMBL1201199,EFO_0000305,1
CHEMBL1201199,EFO_0009029,1
CHEMBL1201199,EFO_0000764,1
CHEMBL1201199,EFO_0001663,1
CHEMBL1201199,EFO_0001073,1
CHEMBL1201199,EFO_0000616,1
CHEMBL1201199,EFO_0000196,1
CHEMBL1201199,OBA_2045411,0
CHEMBL1201199,EFO_0700118,0
CHEMBL1201199,MONDO_0009983,0
CHEMBL1201199,MONDO_0011726,0
CHEMBL1201199,EFO_0000182,0
CHEMBL1201199,MONDO_0016165,0
CHEMBL1201199,MONDO_0009008,0
CHEMBL1201199,MONDO_0009506,0
CHEMBL1201199,EFO_0005278,0
CHEMBL1201199,MONDO_0030035,0
CHEMBL1201199,MONDO_0024744,0
CHEMBL1201199,EFO_0009624,0
CHEMBL1201199,MONDO_0017869,0
CHEMBL1201199,EFO_0000389,0
CHEMBL1201199,Orphanet_99096,0
CHEMBL1201199,MONDO_0001134,0
CHEMBL1201199,Orphanet_1046,0
CHEMBL1201199,MONDO_0011911,0
CHEMBL1201199,MONDO_0000824,0
CHEMBL1201199,MONDO_0007031,0
CHEMBL1201199,EFO_0007367,0
CHEMBL1201199,MONDO_0975835,0
CHEMBL1201199,MONDO_0016749,0
CHEMBL1201199,EFO_0003884,0
CHEMBL1201199,MONDO_0000062,0
CHEMBL1201199,MONDO_0859171,0
CHEMBL1201199,MONDO_0859177,0
CHEMBL1201199,MONDO_0003492,0
CHEMBL1201199,MONDO_0100375,0
CHEMBL1201199,EFO_0000702,0
CHEMBL1201199,MONDO_0000637,0
CHEMBL1201199,MONDO_0007125,0
CHEMBL1201199,MONDO_0004822,0
CHEMBL1201199,EFO_0003030,0
CHEMBL1201199,MONDO_0008630,0
CHEMBL1201199,EFO_0003063,0
CHEMBL1201199,MONDO_0044303,0
CHEMBL1201199,MONDO_0031439,0
CHEMBL1201199,MONDO_0016641,0
CHEMBL1201560,EFO_0003086,1
CHEMBL1201560,EFO_0001378,1
CHEMBL1201560,EFO_0000095,1
CHEMBL1201560,EFO_0000756,1
CHEMBL1201560,MONDO_0004992,1
CHEMBL1201560,EFO_0004220,1
CHEMBL1201560,EFO_0000764,1
CHEMBL1201560,EFO_0000182,1
CHEMBL1201560,EFO_0000616,1
CHEMBL1201560,MONDO_0010740,0
CHEMBL1201560,MONDO_0016525,0
CHEMBL1201560,MONDO_0002674,0
CHEMBL1201560,EFO_0021815,0
CHEMBL1201560,EFO_0020917,0
CHEMBL1201560,MONDO_0010569,0
CHEMBL1201560,MONDO_0012481,0
CHEMBL1201560,EFO_0000305,0
CHEMBL1201560,MONDO_0000474,0
CHEMBL1201560,MONDO_0032565,0
CHEMBL1201560,MONDO_0014274,0
CHEMBL1201560,MONDO_0010885,0
CHEMBL1201560,MONDO_0000115,0
CHEMBL1201560,EFO_1001008,0
CHEMBL1201560,MONDO_0013543,0
CHEMBL1201560,MONDO_0008248,0
CHEMBL1201560,EFO_0000692,0
CHEMBL1201560,EFO_0022916,0
CHEMBL1201560,MONDO_0002872,0
CHEMBL1201560,EFO_0004254,0
CHEMBL1201560,MONDO_0007379,0
CHEMBL1201560,MONDO_0017341,0
CHEMBL1201560,EFO_0006336,0
CHEMBL1201560,EFO_0003761,0
CHEMBL1201560,MONDO_0001499,0
CHEMBL1201560,Orphanet_51636,0
CHEMBL1201560,MONDO_0011502,0
CHEMBL1201566,EFO_0003884,1
CHEMBL1201566,EFO_0003086,1
CHEMBL1201566,EFO_0000612,1
CHEMBL1201566,EFO_0000095,1
CHEMBL1201566,EFO_0000574,1
CHEMBL1201566,EFO_0008583,1
CHEMBL1201566,MONDO_0004992,1
CHEMBL1201566,EFO_0000702,1
CHEMBL1201566,MONDO_0060592,0
CHEMBL1201566,MONDO_0002478,0
CHEMBL1201566,MONDO_0957960,0
CHEMBL1201566,MONDO_0859189,0
CHEMBL1201566,MONDO_0031200,0
CHEMBL1201566,MONDO_0100373,0
CHEMBL1201566,MONDO_0859156,0
CHEMBL1201566,MONDO_0008983,0
CHEMBL1201566,MONDO_0037250,0
CHEMBL1201566,MONDO_0033559,0
CHEMBL1201566,MONDO_0000114,0
CHEMBL1201566,MONDO_0100399,0
CHEMBL1201566,EFO_0005288,0
CHEMBL1201566,EFO_1000605,0
CHEMBL1201566,MONDO_0009756,0
CHEMBL1201566,MONDO_0032928,0
CHEMBL1201566,MONDO_0010713,0
CHEMBL1201566,MONDO_0100574,0
CHEMBL1201566,MONDO_0008277,0
CHEMBL1201566,MONDO_0004779,0
CHEMBL1201566,MONDO_0957563,0
CHEMBL1201566,MONDO_0100404,0
CHEMBL1201566,MONDO_0859178,0
CHEMBL1201566,EFO_0004251,0
CHEMBL1201247,EFO_0000183,1
CHEMBL1201247,EFO_0000673,1
CHEMBL1201247,EFO_0000313,1
CHEMBL1201247,EFO_0006861,1
CHEMBL1201247,EFO_0000305,1
CHEMBL1201247,EFO_0001663,1
CHEMBL1201247,MONDO_0002087,1
CHEMBL1201247,EFO_0000616,1
CHEMBL1201247,EFO_0000196,1
CHEMBL1201247,EFO_0004776,0
CHEMBL1201247,MONDO_0024757,0
CHEMBL1201247,EFO_1000071,0
CHEMBL1201247,MONDO_0002847,0
CHEMBL1201247,MONDO_0015019,0
CHEMBL1201247,MONDO_0002236,0
CHEMBL1201247,MONDO_0023297,0
CHEMBL1201247,MONDO_0016073,0
CHEMBL1201247,EFO_0000253,0
CHEMBL1201247,EFO_1001339,0
CHEMBL1201247,MONDO_0007646,0
CHEMBL1201247,EFO_1000317,0
CHEMBL1201247,MONDO_0044645,0
CHEMBL1201247,MONDO_0006715,0
CHEMBL1201247,MONDO_0018237,0
CHEMBL1201247,EFO_0003767,0
CHEMBL1201247,MONDO_0003222,0
CHEMBL1201247,EFO_0010956,0
CHEMBL1201247,MONDO_0012907,0
CHEMBL1201247,MONDO_0015486,0
CHEMBL1201247,MONDO_0032893,0
CHEMBL1201247,MONDO_0007421,0
CHEMBL1201247,MONDO_0957815,0
CHEMBL1201247,EFO_0007500,0
CHEMBL1201247,MONDO_0002834,0
CHEMBL1201247,MONDO_0030988,0
CHEMBL1201247,MONDO_0024677,0
CHEMBL2107885,EFO_0000612,1
CHEMBL2107885,EFO_0003144,1
CHEMBL2107885,EFO_1001135,0
CHEMBL2107885,EFO_1000817,0
CHEMBL2107885,EFO_0000508,0
CHEMBL2107885,MONDO_0007395,0
CHEMBL2107885,MONDO_0011263,0
CHEMBL2107885,MONDO_0009869,0
CHEMBL1201565,EFO_0003884,1
CHEMBL1201565,EFO_0000612,1
CHEMBL1201565,EFO_1001100,1
CHEMBL1201565,EFO_0001645,1
CHEMBL1201565,EFO_0006859,1
CHEMBL1201565,MONDO_0004992,1
CHEMBL1201565,EFO_0003890,1
CHEMBL1201565,EFO_0000764,1
CHEMBL1201565,EFO_0000222,1
CHEMBL1201565,EFO_0001663,1
CHEMBL1201565,MONDO_0030995,0
CHEMBL1201565,EFO_1000058,0
CHEMBL1201565,EFO_0007436,0
CHEMBL1201565,OBA_2050351,0
CHEMBL1201565,EFO_0007271,0
CHEMBL1201565,EFO_0010692,0
CHEMBL1201565,MONDO_0859230,0
CHEMBL1201565,MONDO_0016537,0
CHEMBL1201565,EFO_1001934,0
CHEMBL1201565,EFO_1001937,0
CHEMBL1201565,MONDO_0013999,0
CHEMBL1201565,EFO_0004685,0
CHEMBL1201565,MONDO_0010851,0
CHEMBL1201565,MONDO_0020937,0
CHEMBL1201565,EFO_0007278,0
CHEMBL1201565,MONDO_0011308,0
CHEMBL1201565,MONDO_0011020,0
CHEMBL1201565,MONDO_0008983,0
CHEMBL1201565,MONDO_0012865,0
CHEMBL1201565,MONDO_0100545,0
CHEMBL1201565,EFO_1001257,0
CHEMBL1201565,EFO_1000298,0
CHEMBL1201565,MONDO_0100632,0
CHEMBL1201565,MONDO_0017893,0
CHEMBL1201565,MONDO_0013626,0
CHEMBL1201565,MONDO_0000045,0
CHEMBL1201565,MONDO_0021416,0
CHEMBL1201565,EFO_0003948,0
CHEMBL1201565,MONDO_0968978,0
CHEMBL1201565,MONDO_0032908,0
CHEMBL1201568,EFO_0000222,1
CHEMBL1201568,EFO_0000616,1
CHEMBL1201568,EFO_0000196,1
CHEMBL1201568,EFO_0000211,1
CHEMBL1201568,EFO_0000183,1
CHEMBL1201568,EFO_0000514,1
CHEMBL1201568,MONDO_0004992,1
CHEMBL1201568,EFO_0006861,1
CHEMBL1201568,EFO_0000571,1
CHEMBL1201568,EFO_0003060,1
CHEMBL1201568,EFO_0005952,1
CHEMBL1201568,EFO_0001378,1
CHEMBL1201568,EFO_0000756,1
CHEMBL1201568,EFO_0000220,1
CHEMBL1201568,EFO_0000574,1
CHEMBL1201568,MONDO_0002087,1
CHEMBL1201568,EFO_0000181,1
CHEMBL1201568,EFO_0000691,1
CHEMBL1201568,EFO_0001645,1
CHEMBL1201568,EFO_0006859,1
CHEMBL1201568,EFO_0000702,1
CHEMBL1201568,EFO_0000305,1
CHEMBL1201568,EFO_1000352,0
CHEMBL1201568,MONDO_0014747,0
CHEMBL1201568,MONDO_0011911,0
CHEMBL1201568,EFO_1000949,0
CHEMBL1201568,MONDO_0009856,0
CHEMBL1201568,MONDO_0859280,0
CHEMBL1201568,MONDO_0975951,0
CHEMBL1201568,EFO_1000412,0
CHEMBL1201568,MONDO_0010504,0
CHEMBL1201568,MONDO_0008303,0
CHEMBL1201568,EFO_0007129,0
CHEMBL1201568,MONDO_0015999,0
CHEMBL1201568,MONDO_0031213,0
CHEMBL1201568,MONDO_0013245,0
CHEMBL1201568,MONDO_0010383,0
CHEMBL1201568,MONDO_0032780,0
CHEMBL1201568,MONDO_0100404,0
CHEMBL1201568,EFO_0005751,0
CHEMBL1201568,MONDO_0000359,0
CHEMBL1201568,MONDO_0010165,0
CHEMBL1201568,MONDO_0002574,0
CHEMBL1201568,MONDO_0012909,0
CHEMBL1201568,MONDO_0971179,0
CHEMBL1201568,MONDO_0016512,0
CHEMBL1201568,MONDO_0007034,0
CHEMBL1201568,EFO_0006505,0
CHEMBL1201568,MONDO_0008402,0
CHEMBL1201568,EFO_1000278,0
CHEMBL1201568,MONDO_0007381,0
CHEMBL1201568,EFO_0009078,0
CHEMBL1201568,MONDO_0012007,0
CHEMBL1201568,MONDO_0014778,0
CHEMBL1201568,MONDO_0032897,0
CHEMBL1201568,MONDO_0012016,0
CHEMBL1201568,MONDO_0010199,0
CHEMBL1201568,MONDO_0100250,0
CHEMBL1201568,MONDO_0012586,0
CHEMBL1201568,MONDO_0859156,0
CHEMBL1201568,MONDO_0004884,0
CHEMBL1201568,EFO_0010956,0
CHEMBL1201568,EFO_1000397,0
CHEMBL1201568,EFO_0022906,0
CHEMBL1201568,MONDO_0003181,0
CHEMBL1201568,EFO_1001151,0
CHEMBL1201568,MONDO_0003917,0
CHEMBL1201568,MONDO_0010446,0
CHEMBL1201568,MONDO_0100414,0
CHEMBL1201568,EFO_1000369,0
CHEMBL1201568,MONDO_0030987,0
CHEMBL1201568,EFO_0000341,0
CHEMBL1201568,MONDO_0859331,0
CHEMBL1201568,MONDO_0013711,0
CHEMBL1201568,MONDO_0019457,0
CHEMBL1201568,MONDO_0021454,0
CHEMBL1201568,EFO_1002039,0
CHEMBL1201568,EFO_0000224,0
CHEMBL1201568,EFO_1000143,0
CHEMBL1201568,MONDO_0009437,0
CHEMBL1201568,Orphanet_156619,0
CHEMBL1201568,EFO_1001283,0
CHEMBL1201568,MONDO_0033558,0
CHEMBL1201568,MONDO_0019187,0
CHEMBL1201568,MONDO_0859253,0
CHEMBL1201568,MONDO_0060591,0
CHEMBL1201568,MONDO_0014313,0
CHEMBL1201568,MONDO_0018150,0
CHEMBL1201670,EFO_0001075,1
CHEMBL1201670,EFO_0000095,1
CHEMBL1201670,MONDO_0044881,1
CHEMBL1201670,EFO_0000384,1
CHEMBL1201670,EFO_0000222,1
CHEMBL1201670,MONDO_0015667,1
CHEMBL1201670,EFO_0000616,1
CHEMBL1201670,EFO_0000183,1
CHEMBL1201670,EFO_0000673,1
CHEMBL1201670,EFO_0003086,1
CHEMBL1201670,EFO_1000403,1
CHEMBL1201670,EFO_0006861,1
CHEMBL1201670,EFO_0003060,1
CHEMBL1201670,MONDO_0001437,1
CHEMBL1201670,EFO_0005952,1
CHEMBL1201670,EFO_0001378,1
CHEMBL1201670,EFO_0000756,1
CHEMBL1201670,EFO_0000180,1
CHEMBL1201670,EFO_0000220,1
CHEMBL1201670,EFO_0000574,1
CHEMBL1201670,EFO_0002617,1
CHEMBL1201670,EFO_0001663,1
CHEMBL1201670,MONDO_0002087,1
CHEMBL1201670,EFO_0000181,1
CHEMBL1201670,EFO_0000389,1
CHEMBL1201670,EFO_0000691,1
CHEMBL1201670,EFO_0006475,1
CHEMBL1201670,EFO_0000694,1
CHEMBL1201670,EFO_0000764,1
CHEMBL1201670,MONDO_0014249,0
CHEMBL1201670,MONDO_0032920,0
CHEMBL1201670,EFO_0009797,0
CHEMBL1201670,EFO_0009650,0
CHEMBL1201670,Orphanet_847,0
CHEMBL1201670,MONDO_0018046,0
CHEMBL1201670,MONDO_0030995,0
CHEMBL1201670,MONDO_0100513,0
CHEMBL1201670,MONDO_0009674,0
CHEMBL1201670,MONDO_0007120,0
CHEMBL1201670,MONDO_0032805,0
CHEMBL1201670,MONDO_0013497,0
CHEMBL1201670,MONDO_0002730,0
CHEMBL1201670,MONDO_0008806,0
CHEMBL1201670,MONDO_0013189,0
CHEMBL1201670,MONDO_0032766,0
CHEMBL1201670,EFO_0009624,0
CHEMBL1201670,MONDO_0012328,0
CHEMBL1201670,MONDO_0012124,0
CHEMBL1201670,MONDO_0010278,0
CHEMBL1201670,MONDO_0013860,0
CHEMBL1201670,MONDO_0019123,0
CHEMBL1201670,MONDO_0859263,0
CHEMBL1201670,MONDO_0032703,0
CHEMBL1201670,MONDO_0024633,0
CHEMBL1201670,MONDO_0011155,0
CHEMBL1201670,EFO_0000373,0
CHEMBL1201670,MONDO_0032884,0
CHEMBL1201670,MONDO_0016271,0
CHEMBL1201670,MONDO_0013324,0
CHEMBL1201670,Orphanet_158300,0
CHEMBL1201670,MONDO_0013953,0
CHEMBL1201670,MONDO_0859159,0
CHEMBL1201670,MONDO_0020774,0
CHEMBL1201670,MONDO_0011150,0
CHEMBL1201670,MONDO_1040032,0
CHEMBL1201670,Orphanet_254704,0
CHEMBL1201670,EFO_0005106,0
CHEMBL1201670,EFO_0000662,0
CHEMBL1201670,MONDO_0018582,0
CHEMBL1201670,MONDO_0100239,0
CHEMBL1201670,MONDO_0016369,0
CHEMBL1201670,MONDO_0012374,0
CHEMBL1201670,MONDO_0011110,0
CHEMBL1201670,EFO_0003761,0
CHEMBL1201670,EFO_0007229,0
CHEMBL1201670,EFO_0002629,0
CHEMBL1201670,Orphanet_251523,0
CHEMBL1201670,MONDO_0016576,0
CHEMBL1201670,MONDO_0001652,0
CHEMBL1201670,MONDO_0000709,0
CHEMBL1201670,EFO_1000431,0
CHEMBL1201670,EFO_0005611,0
CHEMBL1201670,MONDO_0017994,0
CHEMBL1201670,MONDO_0032913,0
CHEMBL1201670,MONDO_0012687,0
CHEMBL1201670,MONDO_0024193,0
CHEMBL1201670,EFO_0003885,0
CHEMBL1201670,EFO_0003966,0
CHEMBL1201670,EFO_1000818,0
CHEMBL1201670,EFO_0007275,0
CHEMBL1201670,MONDO_0008343,0
CHEMBL1201670,MONDO_0002661,0
CHEMBL1201670,MONDO_0022901,0
CHEMBL1201670,MONDO_1060149,0
CHEMBL1201670,EFO_0010166,0
CHEMBL1201670,EFO_0003863,0
CHEMBL1201670,MONDO_0017342,0
CHEMBL1201670,MONDO_0010069,0
CHEMBL1201670,EFO_0009910,0
CHEMBL1201670,EFO_1001298,0
CHEMBL1201670,EFO_0003105,0
CHEMBL1201670,EFO_1001161,0
CHEMBL1201670,MONDO_0012110,0
CHEMBL1201670,EFO_1001044,0
CHEMBL1201670,EFO_1002006,0
CHEMBL1201670,EFO_0005597,0
CHEMBL1201670,MONDO_0100404,0
CHEMBL1201670,MONDO_0003501,0
CHEMBL1201670,MONDO_0044685,0
CHEMBL1201670,MONDO_0013885,0
CHEMBL1201670,MONDO_0957268,0
CHEMBL1201670,Orphanet_91088,0
CHEMBL1201670,MONDO_0009459,0
CHEMBL1201670,MONDO_0020249,0
CHEMBL1201670,MONDO_0018822,0
CHEMBL1201670,MONDO_0001355,0
CHEMBL1201561,EFO_0001378,1
CHEMBL1201561,EFO_0000756,1
CHEMBL1201561,EFO_1000403,1
CHEMBL1201561,EFO_0000180,1
CHEMBL1201561,EFO_0006859,1
CHEMBL1201561,MONDO_0004992,1
CHEMBL1201561,MONDO_0019471,1
CHEMBL1201561,EFO_0004220,1
CHEMBL1201561,EFO_0002617,1
CHEMBL1201561,EFO_0000389,1
CHEMBL1201561,EFO_0000764,1
CHEMBL1201561,EFO_0000765,1
CHEMBL1201561,MONDO_0002087,1
CHEMBL1201561,EFO_0000182,1
CHEMBL1201561,EFO_0000616,1
CHEMBL1201561,EFO_0006890,1
CHEMBL1201561,MONDO_0859253,0
CHEMBL1201561,MONDO_0024744,0
CHEMBL1201561,MONDO_0016248,0
CHEMBL1201561,MONDO_0000023,0
CHEMBL1201561,MONDO_0100408,0
CHEMBL1201561,MONDO_0012455,0
CHEMBL1201561,EFO_1000448,0
CHEMBL1201561,EFO_0009443,0
CHEMBL1201561,MONDO_0042494,0
CHEMBL1201561,MONDO_0957268,0
CHEMBL1201561,MONDO_0100414,0
CHEMBL1201561,MONDO_0003661,0
CHEMBL1201561,MONDO_0032922,0
CHEMBL1201561,EFO_1001252,0
CHEMBL1201561,MONDO_0100198,0
CHEMBL1201561,EFO_1001796,0
CHEMBL1201561,MONDO_0100421,0
CHEMBL1201561,MONDO_0008992,0
CHEMBL1201561,EFO_1000828,0
CHEMBL1201561,EFO_0007392,0
CHEMBL1201561,MONDO_0007962,0
CHEMBL1201561,MONDO_0002369,0
CHEMBL1201561,MONDO_0030074,0
CHEMBL1201561,MONDO_0016216,0
CHEMBL1201561,MONDO_0859208,0
CHEMBL1201561,EFO_0010692,0
CHEMBL1201561,EFO_0022486,0
CHEMBL1201561,EFO_1000818,0
CHEMBL1201561,MONDO_0013595,0
CHEMBL1201561,EFO_1001438,0
CHEMBL1201561,EFO_1000456,0
CHEMBL1201561,MONDO_0010919,0
CHEMBL1201561,EFO_0008549,0
CHEMBL1201561,EFO_0009733,0
CHEMBL1201561,MONDO_0004822,0
CHEMBL1201561,MONDO_0007197,0
CHEMBL1201561,MONDO_0012865,0
CHEMBL1201561,EFO_1000200,0
CHEMBL1201561,MONDO_0100110,0
CHEMBL1201561,MONDO_0007434,0
CHEMBL1201561,EFO_1000292,0
CHEMBL1201561,MONDO_0009194,0
CHEMBL1201561,EFO_1002001,0
CHEMBL1201561,MONDO_0043544,0
CHEMBL1201561,MONDO_0100239,0
CHEMBL1201561,MONDO_0044323,0
CHEMBL1201561,MONDO_0001586,0
CHEMBL1201561,MONDO_0007706,0
CHEMBL1201533,MONDO_0014850,0
CHEMBL1201533,EFO_0000196,0
CHEMBL1201533,MONDO_0004892,0
CHEMBL2108175,MONDO_0859229,0
CHEMBL2108175,EFO_0005207,0
CHEMBL2108175,MONDO_0020937,0
CHEMBL1201570,EFO_0003884,1
CHEMBL1201570,EFO_0001378,1
CHEMBL1201570,EFO_0000694,1
CHEMBL1201570,EFO_0000095,1
CHEMBL1201570,EFO_1001209,1
CHEMBL1201570,EFO_0003144,1
CHEMBL1201570,EFO_0000763,1
CHEMBL1201570,EFO_0000660,1
CHEMBL1201570,MONDO_0005149,1
CHEMBL1201570,EFO_0003073,1
CHEMBL1201570,EFO_0008583,1
CHEMBL1201570,EFO_0002609,1
CHEMBL1201570,EFO_0000764,1
CHEMBL1201570,EFO_0000685,1
CHEMBL1201570,MONDO_0018305,1
CHEMBL1201570,EFO_0000616,1
CHEMBL1201570,MONDO_0020840,0
CHEMBL1201570,MONDO_0014918,0
CHEMBL1201570,EFO_0002617,0
CHEMBL1201570,MONDO_0029131,0
CHEMBL1201570,MONDO_0007420,0
CHEMBL1201570,MONDO_0014249,0
CHEMBL1201570,EFO_0022489,0
CHEMBL1201570,MONDO_0010580,0
CHEMBL1201570,MONDO_0011723,0
CHEMBL1201570,MONDO_0859254,0
CHEMBL1201570,EFO_0022194,0
CHEMBL1201570,MONDO_0859262,0
CHEMBL1201570,MONDO_0003541,0
CHEMBL1201570,MONDO_0030835,0
CHEMBL1201570,MONDO_0015547,0
CHEMBL1201570,MONDO_0016537,0
CHEMBL1201570,MONDO_0015609,0
CHEMBL1201570,EFO_1001493,0
CHEMBL1201570,MONDO_0001499,0
CHEMBL1201570,MONDO_0012064,0
CHEMBL1201570,MONDO_0017994,0
CHEMBL1201570,MONDO_0005514,0
CHEMBL1201570,EFO_1000206,0
CHEMBL1201570,MONDO_0031213,0
CHEMBL1201570,HP_0000204,0
CHEMBL1201570,EFO_0000571,0
CHEMBL1201570,MONDO_0060745,0
CHEMBL1201570,Orphanet_77830,0
CHEMBL1201570,EFO_1000278,0
CHEMBL1201570,MONDO_0012154,0
CHEMBL1201570,EFO_0007275,0
CHEMBL1201570,MONDO_0003982,0
CHEMBL1201570,MONDO_0017588,0
CHEMBL1201570,EFO_1000643,0
CHEMBL1201570,MONDO_0011269,0
CHEMBL1201570,MONDO_0032648,0
CHEMBL1201570,EFO_0004994,0
CHEMBL1201570,EFO_0001074,0
CHEMBL1201570,MONDO_0859263,0
CHEMBL1201570,MONDO_0031323,0
